NAME,day,month,daily_load,CDD,HDD,CDD_month_mean,HDD_month_mean,day_of_week,year,week_of_year
PSE&G,31,12,18.083243,0.0,28.5,0.0,24.74935908,5,2016,52
PSE&G,30,12,14.530245,0.0,28.0,0.0,24.74935908,4,2016,52
PSE&G,29,12,19.106157,0.0,27.0,0.0,24.74935908,3,2016,52
PSE&G,28,12,18.193786,0.0,28.0,0.0,24.74935908,2,2016,52
PSE&G,27,12,18.193786,0.0,14.0,0.0,24.74935908,1,2016,52
PSE&G,26,12,23.384201,0.0,27.0,0.0,24.74935908,0,2016,52
PSE&G,25,12,15.11308,0.0,22.0,0.0,24.74935908,6,2016,51
PSE&G,24,12,14.710205,0.0,23.5,0.0,24.74935908,5,2016,51
PSE&G,23,12,15.567434,0.0,24.0,0.0,24.74935908,4,2016,51
PSE&G,22,12,15.999674,0.0,23.5,0.0,24.74935908,3,2016,51
PSE&G,21,12,14.800069,0.0,32.0,0.0,24.74935908,2,2016,51
PSE&G,20,12,14.491461,0.0,39.0,0.0,24.74935908,1,2016,51
PSE&G,19,12,16.232795,0.0,38.5,0.0,24.74935908,0,2016,51
PSE&G,18,12,17.085003,0.0,20.0,0.0,24.74935908,6,2016,50
PSE&G,17,12,18.083243,0.0,35.0,0.0,24.74935908,5,2016,50
PSE&G,16,12,14.530245,0.0,43.0,0.0,24.74935908,4,2016,50
PSE&G,15,12,14.952804,0.0,40.0,0.0,24.74935908,3,2016,50
PSE&G,14,12,14.305541,0.0,27.0,0.0,24.74935908,2,2016,50
PSE&G,13,12,13.35237,0.0,26.5,0.0,24.74935908,1,2016,50
PSE&G,12,12,13.601655,0.0,26.0,0.0,24.74935908,0,2016,50
PSE&G,11,12,14.159729,0.0,35.5,0.0,24.74935908,6,2016,49
PSE&G,10,12,14.126784,0.0,35.0,0.0,24.74935908,5,2016,49
PSE&G,9,12,13.183265,0.0,30.0,0.0,24.74935908,4,2016,49
PSE&G,8,12,13.073211,0.0,26.5,0.0,24.74935908,3,2016,49
PSE&G,7,12,15.452533,0.0,22.5,0.0,24.74935908,2,2016,49
PSE&G,6,12,15.231121,0.0,25.0,0.0,24.74935908,1,2016,49
PSE&G,5,12,14.430849,0.0,21.5,0.0,24.74935908,0,2016,49
PSE&G,4,12,15.715573,0.0,21.5,0.0,24.74935908,6,2016,48
PSE&G,3,12,15.165266,0.0,19.5,0.0,24.74935908,5,2016,48
PSE&G,2,12,14.000884,0.0,19.5,0.0,24.74935908,4,2016,48
PSE&G,1,12,13.894511,0.0,17.0,0.0,24.74935908,3,2016,48
PSE&G,30,11,13.998945,0.0,10.0,0.032380952,17.62517241,2,2016,48
PSE&G,29,11,15.265519,0.0,10.5,0.032380952,17.62517241,1,2016,48
PSE&G,28,11,15.513596,0.0,22.0,0.032380952,17.62517241,0,2016,48
PSE&G,27,11,15.71723,0.0,21.5,0.032380952,17.62517241,6,2016,47
PSE&G,26,11,14.368921,0.0,18.0,0.032380952,17.62517241,5,2016,47
PSE&G,25,11,13.7416,0.0,18.7,0.032380952,17.62517241,4,2016,47
PSE&G,24,11,14.927782,0.0,22.5,0.032380952,17.62517241,3,2016,47
PSE&G,23,11,14.387307,0.0,24.5,0.032380952,17.62517241,2,2016,47
PSE&G,22,11,14.978467,0.0,24.5,0.032380952,17.62517241,1,2016,47
PSE&G,21,11,14.409789,0.0,25.5,0.032380952,17.62517241,0,2016,47
PSE&G,20,11,15.046979,0.0,26.5,0.032380952,17.62517241,6,2016,46
PSE&G,19,11,14.367326,0.0,16.5,0.032380952,17.62517241,5,2016,46
PSE&G,18,11,11.786414,0.0,9.5,0.032380952,17.62517241,4,2016,46
PSE&G,17,11,13.466489,0.0,9.5,0.032380952,17.62517241,3,2016,46
PSE&G,16,11,13.190186,0.0,12.5,0.032380952,17.62517241,2,2016,46
PSE&G,15,11,13.747237,0.0,15.0,0.032380952,17.62517241,1,2016,46
PSE&G,14,11,12.836118,0.0,15.0,0.032380952,17.62517241,0,2016,46
PSE&G,13,11,14.446554,0.0,16.5,0.032380952,17.62517241,6,2016,45
PSE&G,12,11,13.633151,0.0,20.0,0.032380952,17.62517241,5,2016,45
PSE&G,11,11,12.66823,0.0,12.0,0.032380952,17.62517241,4,2016,45
PSE&G,10,11,13.186914,0.0,15.5,0.032380952,17.62517241,3,2016,45
PSE&G,9,11,12.511167,0.0,12.0,0.032380952,17.62517241,2,2016,45
PSE&G,8,11,13.023117,0.0,11.5,0.032380952,17.62517241,1,2016,45
PSE&G,7,11,12.867167,0.0,19.0,0.032380952,17.62517241,0,2016,45
PSE&G,6,11,13.233364,0.0,13.5,0.032380952,17.62517241,6,2016,44
PSE&G,5,11,12.637912,0.0,12.5,0.032380952,17.62517241,5,2016,44
PSE&G,4,11,11.947826,0.0,10.5,0.032380952,17.62517241,4,2016,44
PSE&G,3,11,11.639654,0.5,0.0,0.032380952,17.62517241,3,2016,44
PSE&G,2,11,11.456445,0.0,3.0,0.032380952,17.62517241,2,2016,44
PSE&G,1,11,12.012569,0.0,16.5,0.032380952,17.62517241,1,2016,44
PSE&G,31,10,11.973512,0.0,15.0,0.71962498,6.990465597,0,2016,44
PSE&G,30,10,13.696705,1.0,0.0,0.71962498,6.990465597,6,2016,43
PSE&G,29,10,13.158034,0.0,13.5,0.71962498,6.990465597,5,2016,43
PSE&G,28,10,11.612719,0.0,18.5,0.71962498,6.990465597,4,2016,43
PSE&G,27,10,11.896079,0.0,16.0,0.71962498,6.990465597,3,2016,43
PSE&G,26,10,13.113554,0.0,20.5,0.71962498,6.990465597,2,2016,43
PSE&G,25,10,12.976793,0.0,17.0,0.71962498,6.990465597,1,2016,43
PSE&G,24,10,12.643897,0.0,8.5,0.71962498,6.990465597,0,2016,43
PSE&G,23,10,12.954753,0.0,10.5,0.71962498,6.990465597,6,2016,42
PSE&G,22,10,12.825693,0.0,12.5,0.71962498,6.990465597,5,2016,42
PSE&G,21,10,11.740097,0.0,0.5,0.71962498,6.990465597,4,2016,42
PSE&G,20,10,11.831886,0.5,0.0,0.71962498,6.990465597,3,2016,42
PSE&G,19,10,11.804823,10.5,0.0,0.71962498,6.990465597,2,2016,42
PSE&G,18,10,12.57859,8.5,0.0,0.71962498,6.990465597,1,2016,42
PSE&G,17,10,13.764051,6.5,0.0,0.71962498,6.990465597,0,2016,42
PSE&G,16,10,14.636613,0.0,6.0,0.71962498,6.990465597,6,2016,41
PSE&G,15,10,13.179347,0.0,12.0,0.71962498,6.990465597,5,2016,41
PSE&G,14,10,11.60889,0.0,10.0,0.71962498,6.990465597,4,2016,41
PSE&G,13,10,11.936711,0.0,5.0,0.71962498,6.990465597,3,2016,41
PSE&G,12,10,11.721384,0.0,8.0,0.71962498,6.990465597,2,2016,41
PSE&G,11,10,12.093907,0.0,11.5,0.71962498,6.990465597,1,2016,41
PSE&G,10,10,12.591672,0.0,8.5,0.71962498,6.990465597,0,2016,41
PSE&G,9,10,12.898387,0.0,6.0,0.71962498,6.990465597,6,2016,40
PSE&G,8,10,12.017126,0.0,3.0,0.71962498,6.990465597,5,2016,40
PSE&G,7,10,12.441269,0.0,1.5,0.71962498,6.990465597,4,2016,40
PSE&G,6,10,11.821603,0.0,2.0,0.71962498,6.990465597,3,2016,40
PSE&G,5,10,11.966886,0.0,5.0,0.71962498,6.990465597,2,2016,40
PSE&G,4,10,11.729071,1.0,0.0,0.71962498,6.990465597,1,2016,40
PSE&G,3,10,12.255511,2.0,0.0,0.71962498,6.990465597,0,2016,40
PSE&G,2,10,13.656621,0.0,4.0,0.71962498,6.990465597,6,2016,39
PSE&G,1,10,14.012846,0.0,5.5,0.71962498,6.990465597,5,2016,39
PSE&G,30,9,12.882716,0.0,7.0,6.169428571,0.649047619,4,2016,39
PSE&G,29,9,13.283363,0.0,3.5,6.169428571,0.649047619,3,2016,39
PSE&G,28,9,17.097982,0.0,0.5,6.169428571,0.649047619,2,2016,39
PSE&G,27,9,18.03899,4.0,0.0,6.169428571,0.649047619,1,2016,39
PSE&G,26,9,14.840297,0.0,3.0,6.169428571,0.649047619,0,2016,39
PSE&G,25,9,13.07626,0.0,3.5,6.169428571,0.649047619,6,2016,38
PSE&G,24,9,13.144372,0.0,0.0,6.169428571,0.649047619,5,2016,38
PSE&G,23,9,13.452426,10.0,0.0,6.169428571,0.649047619,4,2016,38
PSE&G,22,9,13.572681,7.5,0.0,6.169428571,0.649047619,3,2016,38
PSE&G,21,9,13.543579,11.5,0.0,6.169428571,0.649047619,2,2016,38
PSE&G,20,9,12.694619,11.5,0.0,6.169428571,0.649047619,1,2016,38
PSE&G,19,9,13.127096,8.0,0.0,6.169428571,0.649047619,0,2016,38
PSE&G,18,9,17.982851,12.5,0.0,6.169428571,0.649047619,6,2016,37
PSE&G,17,9,19.451148,3.0,0.0,6.169428571,0.649047619,5,2016,37
PSE&G,16,9,18.169788,0.0,0.0,6.169428571,0.649047619,4,2016,37
PSE&G,15,9,18.134879,2.5,0.0,6.169428571,0.649047619,3,2016,37
PSE&G,14,9,16.815546,14.0,0.0,6.169428571,0.649047619,2,2016,37
PSE&G,13,9,14.760208,7.0,0.0,6.169428571,0.649047619,1,2016,37
PSE&G,12,9,13.116878,2.5,0.0,6.169428571,0.649047619,0,2016,37
PSE&G,11,9,17.028754,11.0,0.0,6.169428571,0.649047619,6,2016,36
PSE&G,10,9,17.533813,19.0,0.0,6.169428571,0.649047619,5,2016,36
PSE&G,9,9,18.078307,20.5,0.0,6.169428571,0.649047619,4,2016,36
PSE&G,8,9,20.780916,16.5,0.0,6.169428571,0.649047619,3,2016,36
PSE&G,7,9,30.073189,7.4,0.0,6.169428571,0.649047619,2,2016,36
PSE&G,6,9,31.494982,12.8,0.0,6.169428571,0.649047619,1,2016,36
PSE&G,5,9,27.616726,7.0,0.0,6.169428571,0.649047619,0,2016,36
PSE&G,4,9,15.726566,7.0,0.0,6.169428571,0.649047619,6,2016,35
PSE&G,3,9,15.837294,6.0,0.0,6.169428571,0.649047619,5,2016,35
PSE&G,2,9,18.0197,7.0,0.0,6.169428571,0.649047619,4,2016,35
PSE&G,1,9,21.684648,8.5,0.0,6.169428571,0.649047619,3,2016,35
PSE&G,31,8,27.214781,18.0,0.0,12.08479263,0.0,2,2016,35
PSE&G,30,8,24.223596,11.5,0.0,12.08479263,0.0,1,2016,35
PSE&G,29,8,27.69077,17.5,0.0,12.08479263,0.0,0,2016,35
PSE&G,28,8,29.492965,14.5,0.0,12.08479263,0.0,6,2016,34
PSE&G,27,8,28.205832,14.5,0.0,12.08479263,0.0,5,2016,34
PSE&G,26,8,31.111342,20.0,0.0,12.08479263,0.0,4,2016,34
PSE&G,25,8,24.264501,12.5,0.0,12.08479263,0.0,3,2016,34
PSE&G,24,8,21.87282,11.5,0.0,12.08479263,0.0,2,2016,34
PSE&G,23,8,17.180471,6.5,0.0,12.08479263,0.0,1,2016,34
PSE&G,22,8,20.353847,9.0,0.0,12.08479263,0.0,0,2016,34
PSE&G,21,8,29.30126,15.5,0.0,12.08479263,0.0,6,2016,33
PSE&G,20,8,30.331288,14.5,0.0,12.08479263,0.0,5,2016,33
PSE&G,19,8,29.914199,17.0,0.0,12.08479263,0.0,4,2016,33
PSE&G,18,8,27.285209,15.0,0.0,12.08479263,0.0,3,2016,33
PSE&G,17,8,31.290103,17.0,0.0,12.08479263,0.0,2,2016,33
PSE&G,16,8,34.775921,20.0,0.0,12.08479263,0.0,1,2016,33
PSE&G,15,8,36.01031,20.5,0.0,12.08479263,0.0,0,2016,33
PSE&G,14,8,42.553653,23.5,0.0,12.08479263,0.0,6,2016,32
PSE&G,13,8,43.95692,23.5,0.0,12.08479263,0.0,5,2016,32
PSE&G,12,8,37.076527,20.5,0.0,12.08479263,0.0,4,2016,32
PSE&G,11,8,34.976512,20.5,0.0,12.08479263,0.0,3,2016,32
PSE&G,10,8,30.114142,17.5,0.0,12.08479263,0.0,2,2016,32
PSE&G,9,8,26.110251,12.5,0.0,12.08479263,0.0,1,2016,32
PSE&G,8,8,24.079135,13.0,0.0,12.08479263,0.0,0,2016,32
PSE&G,7,8,27.172836,15.0,0.0,12.08479263,0.0,6,2016,31
PSE&G,6,8,27.715025,16.5,0.0,12.08479263,0.0,5,2016,31
PSE&G,5,8,22.000539,10.5,0.0,12.08479263,0.0,4,2016,31
PSE&G,4,8,19.863896,7.5,0.0,12.08479263,0.0,3,2016,31
PSE&G,3,8,19.582654,7.5,0.0,12.08479263,0.0,2,2016,31
PSE&G,2,8,20.427207,8.5,0.0,12.08479263,0.0,1,2016,31
PSE&G,1,8,22.706227,10.0,0.0,12.08479263,0.0,0,2016,31
PSE&G,31,7,27.489931,11.0,0.0,15.22626728,0.0,6,2016,30
PSE&G,30,7,29.280773,14.5,0.0,15.22626728,0.0,5,2016,30
PSE&G,29,7,26.732158,13.0,0.0,15.22626728,0.0,4,2016,30
PSE&G,28,7,29.97364,19.0,0.0,15.22626728,0.0,3,2016,30
PSE&G,27,7,31.652713,18.0,0.0,15.22626728,0.0,2,2016,30
PSE&G,26,7,30.961619,17.5,0.0,15.22626728,0.0,1,2016,30
PSE&G,25,7,32.247096,21.0,0.0,15.22626728,0.0,0,2016,30
PSE&G,24,7,33.913215,19.5,0.0,15.22626728,0.0,6,2016,29
PSE&G,23,7,36.083477,24.0,0.0,15.22626728,0.0,5,2016,29
PSE&G,22,7,33.583395,20.0,0.0,15.22626728,0.0,4,2016,29
PSE&G,21,7,26.731564,15.5,0.0,15.22626728,0.0,3,2016,29
PSE&G,20,7,23.02183,11.0,0.0,15.22626728,0.0,2,2016,29
PSE&G,19,7,25.354532,13.5,0.0,15.22626728,0.0,1,2016,29
PSE&G,18,7,30.296865,18.5,0.0,15.22626728,0.0,0,2016,29
PSE&G,17,7,30.374576,18.0,0.0,15.22626728,0.0,6,2016,28
PSE&G,16,7,31.158689,18.0,0.0,15.22626728,0.0,5,2016,28
PSE&G,15,7,32.673148,21.0,0.0,15.22626728,0.0,4,2016,28
PSE&G,14,7,28.311041,18.5,0.0,15.22626728,0.0,3,2016,28
PSE&G,13,7,21.862904,13.5,0.0,15.22626728,0.0,2,2016,28
PSE&G,12,7,22.201332,10.5,0.0,15.22626728,0.0,1,2016,28
PSE&G,11,7,20.201301,9.5,0.0,15.22626728,0.0,0,2016,28
PSE&G,10,7,20.873479,10.5,0.0,15.22626728,0.0,6,2016,27
PSE&G,9,7,19.034505,3.5,0.0,15.22626728,0.0,5,2016,27
PSE&G,8,7,29.705921,14.5,0.0,15.22626728,0.0,4,2016,27
PSE&G,7,7,33.76349,21.0,0.0,15.22626728,0.0,3,2016,27
PSE&G,6,7,31.959838,19.5,0.0,15.22626728,0.0,2,2016,27
PSE&G,5,7,24.686219,14.5,0.0,15.22626728,0.0,1,2016,27
PSE&G,4,7,20.335547,8.0,0.0,15.22626728,0.0,0,2016,27
PSE&G,3,7,17.094264,8.0,0.0,15.22626728,0.0,6,2016,26
PSE&G,2,7,18.044039,8.0,0.0,15.22626728,0.0,5,2016,26
PSE&G,1,7,21.643572,10.0,0.0,15.22626728,0.0,4,2016,26
PSE&G,30,6,22.001513,12.5,0.0,7.970208333,0.244166667,3,2016,26
PSE&G,29,6,22.386579,12.5,0.0,7.970208333,0.244166667,2,2016,26
PSE&G,28,6,21.470769,8.5,0.0,7.970208333,0.244166667,1,2016,26
PSE&G,27,6,21.866327,10.5,0.0,7.970208333,0.244166667,0,2016,26
PSE&G,26,6,23.091018,10.5,0.0,7.970208333,0.244166667,6,2016,25
PSE&G,25,6,21.7369,8.0,0.0,7.970208333,0.244166667,5,2016,25
PSE&G,24,6,21.355487,10.5,0.0,7.970208333,0.244166667,4,2016,25
PSE&G,23,6,20.019791,11.0,0.0,7.970208333,0.244166667,3,2016,25
PSE&G,22,6,22.956045,13.5,0.0,7.970208333,0.244166667,2,2016,25
PSE&G,21,6,25.289116,17.0,0.0,7.970208333,0.244166667,1,2016,25
PSE&G,20,6,23.741285,10.0,0.0,7.970208333,0.244166667,0,2016,25
PSE&G,19,6,22.924495,10.5,0.0,7.970208333,0.244166667,6,2016,24
PSE&G,18,6,18.635391,7.0,0.0,7.970208333,0.244166667,5,2016,24
PSE&G,17,6,16.402179,6.0,0.0,7.970208333,0.244166667,4,2016,24
PSE&G,16,6,16.408116,7.0,0.0,7.970208333,0.244166667,3,2016,24
PSE&G,15,6,17.982114,8.0,0.0,7.970208333,0.244166667,2,2016,24
PSE&G,14,6,15.185038,5.5,0.0,7.970208333,0.244166667,1,2016,24
PSE&G,13,6,14.681344,1.5,0.0,7.970208333,0.244166667,0,2016,24
PSE&G,12,6,24.015014,10.5,0.0,7.970208333,0.244166667,6,2016,23
PSE&G,11,6,19.150258,8.0,0.0,7.970208333,0.244166667,5,2016,23
PSE&G,10,6,12.966753,3.0,0.0,7.970208333,0.244166667,4,2016,23
PSE&G,9,6,11.868824,0.0,1.0,7.970208333,0.244166667,3,2016,23
PSE&G,8,6,12.427,0.0,3.5,7.970208333,0.244166667,2,2016,23
PSE&G,7,6,20.484679,10.5,0.0,7.970208333,0.244166667,1,2016,23
PSE&G,6,6,20.351813,11.0,0.0,7.970208333,0.244166667,0,2016,23
PSE&G,5,6,18.667299,0.0,2.0,7.970208333,0.244166667,6,2016,22
PSE&G,4,6,20.852226,10.0,0.0,7.970208333,0.244166667,5,2016,22
PSE&G,3,6,14.8235,1.5,0.0,7.970208333,0.244166667,4,2016,22
PSE&G,2,6,18.134305,2.5,0.0,7.970208333,0.244166667,3,2016,22
PSE&G,1,6,21.469915,10.5,0.0,7.970208333,0.244166667,2,2016,22
PSE&G,31,5,24.139383,13.0,0.0,3.047983871,3.50483871,1,2016,22
PSE&G,30,5,24.081715,11.0,0.0,3.047983871,3.50483871,0,2016,22
PSE&G,29,5,27.253847,13.5,0.0,3.047983871,3.50483871,6,2016,21
PSE&G,28,5,27.250502,18.5,0.0,3.047983871,3.50483871,5,2016,21
PSE&G,27,5,23.497554,14.5,0.0,3.047983871,3.50483871,4,2016,21
PSE&G,26,5,20.065949,13.5,0.0,3.047983871,3.50483871,3,2016,21
PSE&G,25,5,15.332938,9.0,0.0,3.047983871,3.50483871,2,2016,21
PSE&G,24,5,13.242735,2.5,0.0,3.047983871,3.50483871,1,2016,21
PSE&G,23,5,12.502784,0.0,0.5,3.047983871,3.50483871,0,2016,21
PSE&G,22,5,12.944453,0.0,4.0,3.047983871,3.50483871,6,2016,20
PSE&G,21,5,12.715505,0.0,6.0,3.047983871,3.50483871,5,2016,20
PSE&G,20,5,12.390228,0.0,1.0,3.047983871,3.50483871,4,2016,20
PSE&G,19,5,12.217699,0.0,2.0,3.047983871,3.50483871,3,2016,20
PSE&G,18,5,11.852737,0.0,6.5,3.047983871,3.50483871,2,2016,20
PSE&G,17,5,11.884011,0.0,6.0,3.047983871,3.50483871,1,2016,20
PSE&G,16,5,12.370901,0.0,10.5,3.047983871,3.50483871,0,2016,20
PSE&G,15,5,12.579866,0.0,13.5,3.047983871,3.50483871,6,2016,19
PSE&G,14,5,12.703322,1.0,0.0,3.047983871,3.50483871,5,2016,19
PSE&G,13,5,12.502062,0.0,3.0,3.047983871,3.50483871,4,2016,19
PSE&G,12,5,12.383521,0.5,0.0,3.047983871,3.50483871,3,2016,19
PSE&G,11,5,12.335092,0.0,3.5,3.047983871,3.50483871,2,2016,19
PSE&G,10,5,12.283379,0.0,7.7,3.047983871,3.50483871,1,2016,19
PSE&G,9,5,12.397014,0.0,4.1,3.047983871,3.50483871,0,2016,19
PSE&G,8,5,13.063815,0.0,9.3,3.047983871,3.50483871,6,2016,18
PSE&G,7,5,14.129911,0.0,12.6,3.047983871,3.50483871,5,2016,18
PSE&G,6,5,13.644026,0.0,13.3,3.047983871,3.50483871,4,2016,18
PSE&G,5,5,12.955565,0.0,13.8,3.047983871,3.50483871,3,2016,18
PSE&G,4,5,13.037483,0.0,13.4,3.047983871,3.50483871,2,2016,18
PSE&G,3,5,13.353911,0.0,10.5,3.047983871,3.50483871,1,2016,18
PSE&G,2,5,13.255636,0.0,14.7,3.047983871,3.50483871,0,2016,18
PSE&G,1,5,14.557129,0.0,16.0,3.047983871,3.50483871,6,2016,17
PSE&G,30,4,13.291932,0.0,12.7,0.5240625,10.76255952,5,2016,17
PSE&G,29,4,12.939804,0.0,13.5,0.5240625,10.76255952,4,2016,17
PSE&G,28,4,12.570738,0.0,12.7,0.5240625,10.76255952,3,2016,17
PSE&G,27,4,11.645264,0.0,13.7,0.5240625,10.76255952,2,2016,17
PSE&G,26,4,12.022204,0.0,6.6,0.5240625,10.76255952,1,2016,17
PSE&G,25,4,11.829398,0.0,6.5,0.5240625,10.76255952,0,2016,17
PSE&G,24,4,12.006343,0.0,7.4,0.5240625,10.76255952,6,2016,16
PSE&G,23,4,12.737787,2.2,0.0,0.5240625,10.76255952,5,2016,16
PSE&G,22,4,12.310492,6.1,0.0,0.5240625,10.76255952,4,2016,16
PSE&G,21,4,11.747986,0.0,5.3,0.5240625,10.76255952,3,2016,16
PSE&G,20,4,11.310836,0.0,5.0,0.5240625,10.76255952,2,2016,16
PSE&G,19,4,11.42312,1.5,0.0,0.5240625,10.76255952,1,2016,16
PSE&G,18,4,11.705376,0.0,0.9,0.5240625,10.76255952,0,2016,16
PSE&G,17,4,12.274609,0.0,9.5,0.5240625,10.76255952,6,2016,15
PSE&G,16,4,11.811783,0.0,11.3,0.5240625,10.76255952,5,2016,15
PSE&G,15,4,11.748778,0.0,13.7,0.5240625,10.76255952,4,2016,15
PSE&G,14,4,12.420774,0.0,15.0,0.5240625,10.76255952,3,2016,15
PSE&G,13,4,12.419585,0.0,16.7,0.5240625,10.76255952,2,2016,15
PSE&G,12,4,12.069107,0.0,8.7,0.5240625,10.76255952,1,2016,15
PSE&G,11,4,12.747783,0.0,13.5,0.5240625,10.76255952,0,2016,15
PSE&G,10,4,14.736227,0.0,24.9,0.5240625,10.76255952,6,2016,14
PSE&G,9,4,14.783529,0.0,25.2,0.5240625,10.76255952,5,2016,14
PSE&G,8,4,13.250595,0.0,16.8,0.5240625,10.76255952,4,2016,14
PSE&G,7,4,12.535887,0.0,12.2,0.5240625,10.76255952,3,2016,14
PSE&G,6,4,13.677683,0.0,26.7,0.5240625,10.76255952,2,2016,14
PSE&G,5,4,14.865481,0.0,31.2,0.5240625,10.76255952,1,2016,14
PSE&G,4,4,14.383847,0.0,24.1,0.5240625,10.76255952,0,2016,14
PSE&G,3,4,14.825389,0.0,22.0,0.5240625,10.76255952,6,2016,13
PSE&G,2,4,13.30057,0.0,8.0,0.5240625,10.76255952,5,2016,13
PSE&G,1,4,12.217116,4.7,0.0,0.5240625,10.76255952,4,2016,13
PSE&G,31,3,12.011513,0.0,6.9,0.024596774,21.82540323,3,2016,13
PSE&G,30,3,12.76026,0.0,20.1,0.024596774,21.82540323,2,2016,13
PSE&G,29,3,12.575322,0.0,14.4,0.024596774,21.82540323,1,2016,13
PSE&G,28,3,12.998742,0.0,16.7,0.024596774,21.82540323,0,2016,13
PSE&G,27,3,13.524334,0.0,19.4,0.024596774,21.82540323,6,2016,12
PSE&G,26,3,12.956743,0.0,17.5,0.024596774,21.82540323,5,2016,12
PSE&G,25,3,12.341504,0.0,7.9,0.024596774,21.82540323,4,2016,12
PSE&G,24,3,11.559906,0.0,13.2,0.024596774,21.82540323,3,2016,12
PSE&G,23,3,11.813443,0.0,7.8,0.024596774,21.82540323,2,2016,12
PSE&G,22,3,12.705238,0.0,21.0,0.024596774,21.82540323,1,2016,12
PSE&G,21,3,13.67851,0.0,24.9,0.024596774,21.82540323,0,2016,12
PSE&G,20,3,15.374187,0.0,26.4,0.024596774,21.82540323,6,2016,11
PSE&G,19,3,14.163943,0.0,21.6,0.024596774,21.82540323,5,2016,11
PSE&G,18,3,12.289161,0.0,13.2,0.024596774,21.82540323,4,2016,11
PSE&G,17,3,12.188486,0.0,12.0,0.024596774,21.82540323,3,2016,11
PSE&G,16,3,11.986004,0.0,10.7,0.024596774,21.82540323,2,2016,11
PSE&G,15,3,12.956258,0.0,16.7,0.024596774,21.82540323,1,2016,11
PSE&G,14,3,13.61554,0.0,17.0,0.024596774,21.82540323,0,2016,11
PSE&G,13,3,12.664262,0.0,8.9,0.024596774,21.82540323,6,2016,10
PSE&G,12,3,12.477918,0.0,15.0,0.024596774,21.82540323,5,2016,10
PSE&G,11,3,11.483981,0.0,1.1,0.024596774,21.82540323,4,2016,10
PSE&G,10,3,11.931135,5.0,0.0,0.024596774,21.82540323,3,2016,10
PSE&G,9,3,12.320511,0.0,7.3,0.024596774,21.82540323,2,2016,10
PSE&G,8,3,12.28477,0.0,11.0,0.024596774,21.82540323,1,2016,10
PSE&G,7,3,13.423262,0.0,21.6,0.024596774,21.82540323,0,2016,10
PSE&G,6,3,15.095507,0.0,28.5,0.024596774,21.82540323,6,2016,9
PSE&G,5,3,15.086011,0.0,30.2,0.024596774,21.82540323,5,2016,9
PSE&G,4,3,15.026498,0.0,31.8,0.024596774,21.82540323,4,2016,9
PSE&G,3,3,14.260075,0.0,33.3,0.024596774,21.82540323,3,2016,9
PSE&G,2,3,12.887004,0.0,17.8,0.024596774,21.82540323,2,2016,9
PSE&G,1,3,12.717798,0.0,19.8,0.024596774,21.82540323,1,2016,9
PSE&G,29,2,13.070644,0.0,13.8,0.0,30.52831858,0,2016,9
PSE&G,28,2,14.427853,0.0,20.2,0.0,30.52831858,6,2016,8
PSE&G,27,2,15.71008,0.0,32.5,0.0,30.52831858,5,2016,8
PSE&G,26,2,14.689004,0.0,28.5,0.0,30.52831858,4,2016,8
PSE&G,25,2,13.562837,0.0,10.6,0.0,30.52831858,3,2016,8
PSE&G,24,2,15.021891,0.0,23.5,0.0,30.52831858,2,2016,8
PSE&G,23,2,15.316856,0.0,26.4,0.0,30.52831858,1,2016,8
PSE&G,22,2,13.682427,0.0,19.5,0.0,30.52831858,0,2016,8
PSE&G,21,2,14.10103,0.0,14.1,0.0,30.52831858,6,2016,7
PSE&G,20,2,14.785491,0.0,18.0,0.0,30.52831858,5,2016,7
PSE&G,19,2,15.55364,0.0,36.0,0.0,30.52831858,4,2016,7
PSE&G,18,2,15.238424,0.0,31.7,0.0,30.52831858,3,2016,7
PSE&G,17,2,14.388604,0.0,25.8,0.0,30.52831858,2,2016,7
PSE&G,16,2,15.163745,0.0,22.4,0.0,30.52831858,1,2016,7
PSE&G,15,2,19.192748,0.0,47.3,0.0,30.52831858,0,2016,7
PSE&G,14,2,19.472244,0.0,56.7,0.0,30.52831858,6,2016,6
PSE&G,13,2,18.265485,0.0,44.4,0.0,30.52831858,5,2016,6
PSE&G,12,2,16.315484,0.0,44.2,0.0,30.52831858,4,2016,6
PSE&G,11,2,16.216819,0.0,38.1,0.0,30.52831858,3,2016,6
PSE&G,10,2,14.595624,0.0,30.3,0.0,30.52831858,2,2016,6
PSE&G,9,2,15.127501,0.0,34.0,0.0,30.52831858,1,2016,6
PSE&G,8,2,14.624041,0.0,27.6,0.0,30.52831858,0,2016,6
PSE&G,7,2,15.695796,0.0,28.3,0.0,30.52831858,6,2016,5
PSE&G,6,2,14.698301,0.0,32.0,0.0,30.52831858,5,2016,5
PSE&G,5,2,15.029517,0.0,28.0,0.0,30.52831858,4,2016,5
PSE&G,4,2,12.957716,0.0,10.7,0.0,30.52831858,3,2016,5
PSE&G,3,2,13.944992,0.0,17.3,0.0,30.52831858,2,2016,5
PSE&G,2,2,13.243129,0.0,21.6,0.0,30.52831858,1,2016,5
PSE&G,1,2,13.501288,0.0,19.5,0.0,30.52831858,0,2016,5
PSE&G,31,1,14.994834,0.0,26.1,0.0,32.28104839,6,2016,4
PSE&G,30,1,15.900967,0.0,32.8,0.0,32.28104839,5,2016,4
PSE&G,29,1,14.439787,0.0,28.5,0.0,32.28104839,4,2016,4
